Bundesliga,2223,RB Leipzig,Abdou Diallo,SEN,"DF,MF"
Bundesliga,2223,RB Leipzig,Alexander Sørloth,NOR,FW
Bundesliga,2223,RB Leipzig,Amadou Haidara,MLI,MF
Bundesliga,2223,RB Leipzig,André Silva,POR,FW
Bundesliga,2223,RB Leipzig,Benjamin Henrichs,GER,"DF,MF"
Bundesliga,2223,RB Leipzig,Christopher Nkunku,FRA,"FW,MF"
Bundesliga,2223,RB Leipzig,Dani Olmo,ESP,"MF,FW"
Bundesliga,2223,RB Leipzig,David Raum,GER,"DF,MF"
Bundesliga,2223,RB Leipzig,Dominik Szoboszlai,HUN,"MF,FW"
Bundesliga,2223,RB Leipzig,Emil Forsberg,SWE,"MF,FW"
Bundesliga,2223,RB Leipzig,Hugo Novoa,ESP,"DF,FW"
Bundesliga,2223,RB Leipzig,Janis Blaswich,GER,GK
Bundesliga,2223,RB Leipzig,Joško Gvardiol,CRO,DF
Bundesliga,2223,RB Leipzig,Kevin Kampl,SVN,MF
Bundesliga,2223,RB Leipzig,Konrad Laimer,AUT,MF
Bundesliga,2223,RB Leipzig,Lukas Klostermann,GER,DF
Bundesliga,2223,RB Leipzig,Marcel Halstenberg,GER,DF
Bundesliga,2223,RB Leipzig,Mohamed Simakan,FRA,DF
Bundesliga,2223,RB Leipzig,Péter Gulácsi,HUN,GK
Bundesliga,2223,RB Leipzig,Sanoussy Ba,GER,DF
Bundesliga,2223,RB Leipzig,Timo Werner,GER,"FW,MF"
Bundesliga,2223,RB Leipzig,Willi Orban,HUN,DF
Bundesliga,2223,RB Leipzig,Xaver Schlager,AUT,MF
Bundesliga,2223,RB Leipzig,Yussuf Poulsen,DEN,FW
Bundesliga,2223,RB Leipzig,Ørjan Nyland,NOR,GK
Bundesliga,2223,Schalke 04,Alex Král,CZE,MF
Bundesliga,2223,Schalke 04,Alexander Schwolow,GER,GK
Bundesliga,2223,Schalke 04,Andreas Ivan,ROU,MF
Bundesliga,2223,Schalke 04,Cédric Brunner,SUI,DF
Bundesliga,2223,Schalke 04,Danny Latza,GER,MF
Bundesliga,2223,Schalke 04,Dominick Drexler,GER,"MF,FW"
Bundesliga,2223,Schalke 04,Florent Mollet,FRA,MF
Bundesliga,2223,Schalke 04,Florian Flick,GER,MF
Bundesliga,2223,Schalke 04,Henning Matriciani,GER,DF
Bundesliga,2223,Schalke 04,Jere Uronen,FIN,DF
Bundesliga,2223,Schalke 04,Jordan Larsson,SWE,"FW,MF"
Bundesliga,2223,Schalke 04,Keke Maximilian Topp,GER,FW
Bundesliga,2223,Schalke 04,Kenan Karaman,TUR,FW
Bundesliga,2223,Schalke 04,Kerim Calhanoglu,GER,DF
Bundesliga,2223,Schalke 04,Leo Greiml,AUT,DF
Bundesliga,2223,Schalke 04,Malick Thiaw,GER,DF
Bundesliga,2223,Schalke 04,Marcin Kamiński,POL,DF
Bundesliga,2223,Schalke 04,Marius Bülter,GER,"FW,MF"
Bundesliga,2223,Schalke 04,Maya Yoshida,JPN,DF
Bundesliga,2223,Schalke 04,Mehmet Aydin,GER,"DF,FW"
Bundesliga,2223,Schalke 04,Michael Frey,SUI,FW
Bundesliga,2223,Schalke 04,Moritz Jenz,GER,DF
Bundesliga,2223,Schalke 04,Ralf Fährmann,GER,GK
Bundesliga,2223,Schalke 04,Rodrigo Zalazar,URU,"MF,FW"
Bundesliga,2223,Schalke 04,Sebastian Polter,GER,FW
Bundesliga,2223,Schalke 04,Sepp van den Berg,NED,DF
Bundesliga,2223,Schalke 04,Sidi Sané,GER,FW
Bundesliga,2223,Schalke 04,Simon Terodde,GER,FW
Bundesliga,2223,Schalke 04,Soichiro Kozuki,JPN,"FW,MF"
Bundesliga,2223,Schalke 04,Thomas Ouwejan,NED,DF
Bundesliga,2223,Schalke 04,Tim Skarke,GER,"FW,MF"
Bundesliga,2223,Schalke 04,Timothée Kolodziejczak,FRA,DF
Bundesliga,2223,Schalke 04,Tobias Mohr,GER,"DF,MF"
Bundesliga,2223,Schalke 04,Tom Krauß,GER,MF
Bundesliga,2223,Schalke 04,Éder Álvarez Balanta,COL,"MF,FW"
